epoch,accuracy,loss,precision_39,recall_39,val_accuracy,val_loss,val_precision_39,val_recall_39
0,0.5555555820465088,0.6839471459388733,0.5555555820465088,0.5555555820465088,0.5291666388511658,0.682976484298706,0.5291666388511658,0.5291666388511658
1,0.554444432258606,0.6749792098999023,0.554444432258606,0.554444432258606,0.574999988079071,0.6756439208984375,0.574999988079071,0.574999988079071
2,0.5861111283302307,0.666845440864563,0.5861111283302307,0.5861111283302307,0.6474999785423279,0.6663223505020142,0.6474999785423279,0.6474999785423279
3,0.659166693687439,0.6532370448112488,0.659166693687439,0.659166693687439,0.6875,0.6538089513778687,0.6875,0.6875
4,0.6897222399711609,0.6361398696899414,0.6897222399711609,0.6897222399711609,0.7191666960716248,0.6364988684654236,0.7191666960716248,0.7191666960716248
5,0.7291666865348816,0.6134687662124634,0.7291666865348816,0.7291666865348816,0.7383333444595337,0.6126092076301575,0.7383333444595337,0.7383333444595337
6,0.746666669845581,0.5850531458854675,0.746666669845581,0.746666669845581,0.7416666746139526,0.5850533843040466,0.7416666746139526,0.7416666746139526
7,0.7583333253860474,0.5532218217849731,0.7583333253860474,0.7583333253860474,0.7608333230018616,0.5528836250305176,0.7608333230018616,0.7608333230018616
8,0.761388897895813,0.5270822644233704,0.761388897895813,0.761388897895813,0.7666666507720947,0.5271491408348083,0.7666666507720947,0.7666666507720947
9,0.7749999761581421,0.503110408782959,0.7749999761581421,0.7749999761581421,0.778333306312561,0.5044548511505127,0.778333306312561,0.778333306312561
10,0.784166693687439,0.48566925525665283,0.784166693687439,0.784166693687439,0.7791666388511658,0.49021488428115845,0.7791666388511658,0.7791666388511658
11,0.7844444513320923,0.4702364504337311,0.7844444513320923,0.7844444513320923,0.7900000214576721,0.47439539432525635,0.7900000214576721,0.7900000214576721
12,0.7955555319786072,0.45543456077575684,0.7955555319786072,0.7955555319786072,0.7950000166893005,0.46477946639060974,0.7950000166893005,0.7950000166893005
13,0.8036110997200012,0.44454535841941833,0.8036110997200012,0.8036110997200012,0.7958333492279053,0.4538867771625519,0.7958333492279053,0.7958333492279053
14,0.8122222423553467,0.43295562267303467,0.8122222423553467,0.8122222423553467,0.7975000143051147,0.44704970717430115,0.7975000143051147,0.7975000143051147
15,0.8180555701255798,0.4248615503311157,0.8180555701255798,0.8180555701255798,0.8058333396911621,0.4384777247905731,0.8058333396911621,0.8058333396911621
16,0.8133333325386047,0.4231896698474884,0.8133333325386047,0.8133333325386047,0.8050000071525574,0.4355022609233856,0.8050000071525574,0.8050000071525574
17,0.8197222352027893,0.4121904969215393,0.8197222352027893,0.8197222352027893,0.8141666650772095,0.42673420906066895,0.8141666650772095,0.8141666650772095
18,0.8313888907432556,0.4028935134410858,0.8313888907432556,0.8313888907432556,0.8133333325386047,0.4219350218772888,0.8133333325386047,0.8133333325386047
19,0.8274999856948853,0.39496049284935,0.8274999856948853,0.8274999856948853,0.8183333277702332,0.41627785563468933,0.8183333277702332,0.8183333277702332
20,0.8355555534362793,0.38460206985473633,0.8355555534362793,0.8355555534362793,0.8016666769981384,0.41902974247932434,0.8016666769981384,0.8016666769981384
21,0.8327777981758118,0.38563594222068787,0.8327777981758118,0.8327777981758118,0.8224999904632568,0.4072069525718689,0.8224999904632568,0.8224999904632568
22,0.8380555510520935,0.3766458332538605,0.8380555510520935,0.8380555510520935,0.8266666531562805,0.40216508507728577,0.8266666531562805,0.8266666531562805
23,0.8458333611488342,0.37073978781700134,0.8458333611488342,0.8458333611488342,0.8258333206176758,0.39965903759002686,0.8258333206176758,0.8258333206176758
24,0.8544444441795349,0.3627636432647705,0.8544444441795349,0.8544444441795349,0.8299999833106995,0.39448052644729614,0.8299999833106995,0.8299999833106995
25,0.851111114025116,0.36060699820518494,0.851111114025116,0.851111114025116,0.8291666507720947,0.3902474343776703,0.8291666507720947,0.8291666507720947
26,0.855555534362793,0.3531026244163513,0.855555534362793,0.855555534362793,0.82833331823349,0.3864157795906067,0.82833331823349,0.82833331823349
27,0.855555534362793,0.3476070463657379,0.855555534362793,0.855555534362793,0.8333333134651184,0.38334891200065613,0.8333333134651184,0.8333333134651184
28,0.8602777719497681,0.34266042709350586,0.8602777719497681,0.8602777719497681,0.8324999809265137,0.3815021812915802,0.8324999809265137,0.8324999809265137
29,0.8627777695655823,0.33189472556114197,0.8627777695655823,0.8627777695655823,0.8374999761581421,0.37600064277648926,0.8374999761581421,0.8374999761581421
30,0.8655555844306946,0.3284461498260498,0.8655555844306946,0.8655555844306946,0.8399999737739563,0.3727535903453827,0.8399999737739563,0.8399999737739563
31,0.8650000095367432,0.32746660709381104,0.8650000095367432,0.8650000095367432,0.840833306312561,0.36963799595832825,0.840833306312561,0.840833306312561
32,0.8722222447395325,0.32018038630485535,0.8722222447395325,0.8722222447395325,0.8433333039283752,0.3680552840232849,0.8433333039283752,0.8433333039283752
33,0.8733333349227905,0.3137359321117401,0.8733333349227905,0.8733333349227905,0.8383333086967468,0.3653770387172699,0.8383333086967468,0.8383333086967468
34,0.8769444227218628,0.3051758110523224,0.8769444227218628,0.8769444227218628,0.8424999713897705,0.3612571954727173,0.8424999713897705,0.8424999713897705
35,0.8849999904632568,0.3001168370246887,0.8849999904632568,0.8849999904632568,0.8416666388511658,0.3591608703136444,0.8416666388511658,0.8416666388511658
36,0.8919444680213928,0.29288217425346375,0.8919444680213928,0.8919444680213928,0.8433333039283752,0.3554171621799469,0.8433333039283752,0.8433333039283752
37,0.8894444704055786,0.28518036007881165,0.8894444704055786,0.8894444704055786,0.8424999713897705,0.35271427035331726,0.8424999713897705,0.8424999713897705
38,0.8949999809265137,0.2806846797466278,0.8949999809265137,0.8949999809265137,0.8450000286102295,0.3510742485523224,0.8450000286102295,0.8450000286102295
39,0.8927778005599976,0.28042083978652954,0.8927778005599976,0.8927778005599976,0.8441666960716248,0.34837010502815247,0.8441666960716248,0.8441666960716248
40,0.8966666460037231,0.2717144191265106,0.8966666460037231,0.8966666460037231,0.8500000238418579,0.3463484048843384,0.8500000238418579,0.8500000238418579
41,0.8986111283302307,0.26971736550331116,0.8986111283302307,0.8986111283302307,0.8491666913032532,0.3471250534057617,0.8491666913032532,0.8491666913032532
42,0.8952777981758118,0.26865437626838684,0.8952777981758118,0.8952777981758118,0.8483333587646484,0.34157323837280273,0.8483333587646484,0.8483333587646484
43,0.9036111235618591,0.25717097520828247,0.9036111235618591,0.9036111235618591,0.8508333563804626,0.33930063247680664,0.8508333563804626,0.8508333563804626
44,0.9049999713897705,0.2577747404575348,0.9049999713897705,0.9049999713897705,0.8516666889190674,0.33777129650115967,0.8516666889190674,0.8516666889190674
45,0.909166693687439,0.24964308738708496,0.909166693687439,0.909166693687439,0.8533333539962769,0.3349326252937317,0.8533333539962769,0.8533333539962769
46,0.9111111164093018,0.2472604513168335,0.9111111164093018,0.9111111164093018,0.8516666889190674,0.3347337245941162,0.8516666889190674,0.8516666889190674
47,0.9086111187934875,0.24134233593940735,0.9086111187934875,0.9086111187934875,0.8525000214576721,0.3320300281047821,0.8525000214576721,0.8525000214576721
48,0.9119444489479065,0.23918220400810242,0.9119444489479065,0.9119444489479065,0.8550000190734863,0.32925835251808167,0.8550000190734863,0.8550000190734863
49,0.9177777767181396,0.231883704662323,0.9177777767181396,0.9177777767181396,0.8558333516120911,0.32825955748558044,0.8558333516120911,0.8558333516120911
50,0.9166666865348816,0.22763985395431519,0.9166666865348816,0.9166666865348816,0.8533333539962769,0.3255240321159363,0.8533333539962769,0.8533333539962769
51,0.9186111092567444,0.2227749079465866,0.9186111092567444,0.9186111092567444,0.8566666841506958,0.324496328830719,0.8566666841506958,0.8566666841506958
52,0.9200000166893005,0.22190989553928375,0.9200000166893005,0.9200000166893005,0.8558333516120911,0.32243531942367554,0.8558333516120911,0.8558333516120911
53,0.9188888669013977,0.21703557670116425,0.9188888669013977,0.9188888669013977,0.8575000166893005,0.3218373954296112,0.8575000166893005,0.8575000166893005
54,0.9238888621330261,0.21359224617481232,0.9238888621330261,0.9238888621330261,0.8566666841506958,0.3196089565753937,0.8566666841506958,0.8566666841506958
55,0.9225000143051147,0.20401710271835327,0.9225000143051147,0.9225000143051147,0.8566666841506958,0.31758442521095276,0.8566666841506958,0.8566666841506958
56,0.9286110997200012,0.2021232545375824,0.9286110997200012,0.9286110997200012,0.8575000166893005,0.316862016916275,0.8575000166893005,0.8575000166893005
57,0.9277777671813965,0.206373393535614,0.9277777671813965,0.9277777671813965,0.8616666793823242,0.31644171476364136,0.8616666793823242,0.8616666793823242
58,0.934166669845581,0.19052866101264954,0.934166669845581,0.934166669845581,0.85916668176651,0.31462374329566956,0.85916668176651,0.85916668176651
59,0.9305555820465088,0.1900544911623001,0.9305555820465088,0.9305555820465088,0.8600000143051147,0.31476280093193054,0.8600000143051147,0.8600000143051147
60,0.9377777576446533,0.18340981006622314,0.9377777576446533,0.9377777576446533,0.8608333468437195,0.3117818832397461,0.8608333468437195,0.8608333468437195
61,0.934166669845581,0.1844000518321991,0.934166669845581,0.934166669845581,0.8683333396911621,0.31367579102516174,0.8683333396911621,0.8683333396911621
62,0.9424999952316284,0.1784023493528366,0.9424999952316284,0.9424999952316284,0.8683333396911621,0.31114357709884644,0.8683333396911621,0.8683333396911621
63,0.9405555725097656,0.17553120851516724,0.9405555725097656,0.9405555725097656,0.8616666793823242,0.30961039662361145,0.8616666793823242,0.8616666793823242
64,0.9397222399711609,0.17228776216506958,0.9397222399711609,0.9397222399711609,0.8633333444595337,0.3088071048259735,0.8633333444595337,0.8633333444595337
65,0.9430555701255798,0.1639994978904724,0.9430555701255798,0.9430555701255798,0.8758333325386047,0.3090907037258148,0.8758333325386047,0.8758333325386047
66,0.9461110830307007,0.16154561936855316,0.9461110830307007,0.9461110830307007,0.8708333373069763,0.3058158755302429,0.8708333373069763,0.8708333373069763
67,0.9480555653572083,0.1618889719247818,0.9480555653572083,0.9480555653572083,0.8658333420753479,0.3056405484676361,0.8658333420753479,0.8658333420753479
68,0.9491666555404663,0.1611252725124359,0.9491666555404663,0.9491666555404663,0.8675000071525574,0.30363959074020386,0.8675000071525574,0.8675000071525574
69,0.9480555653572083,0.15478290617465973,0.9480555653572083,0.9480555653572083,0.875,0.30376672744750977,0.875,0.875
70,0.9461110830307007,0.15255723893642426,0.9461110830307007,0.9461110830307007,0.8683333396911621,0.3025149703025818,0.8683333396911621,0.8683333396911621
71,0.949999988079071,0.14716476202011108,0.949999988079071,0.949999988079071,0.8691666722297668,0.30108949542045593,0.8691666722297668,0.8691666722297668
72,0.9513888955116272,0.14387542009353638,0.9513888955116272,0.9513888955116272,0.8675000071525574,0.3000596761703491,0.8675000071525574,0.8675000071525574
73,0.9505555629730225,0.142274871468544,0.9505555629730225,0.9505555629730225,0.8758333325386047,0.29941874742507935,0.8758333325386047,0.8758333325386047
74,0.9511111378669739,0.14048069715499878,0.9511111378669739,0.9511111378669739,0.8691666722297668,0.2991969883441925,0.8691666722297668,0.8691666722297668
75,0.9516666531562805,0.13777483999729156,0.9516666531562805,0.9516666531562805,0.871666669845581,0.2988249361515045,0.871666669845581,0.871666669845581
76,0.9527778029441833,0.1352396458387375,0.9527778029441833,0.9527778029441833,0.8733333349227905,0.2983165681362152,0.8733333349227905,0.8733333349227905
77,0.960277795791626,0.13023793697357178,0.960277795791626,0.960277795791626,0.8708333373069763,0.30083441734313965,0.8708333373069763,0.8708333373069763
78,0.9563888907432556,0.12707799673080444,0.9563888907432556,0.9563888907432556,0.8700000047683716,0.2968161404132843,0.8700000047683716,0.8700000047683716
79,0.9594444632530212,0.12064773589372635,0.9594444632530212,0.9594444632530212,0.871666669845581,0.2976362109184265,0.871666669845581,0.871666669845581
80,0.9644444584846497,0.11383257061243057,0.9644444584846497,0.9644444584846497,0.8700000047683716,0.297423392534256,0.8700000047683716,0.8700000047683716
81,0.9588888883590698,0.11807053536176682,0.9588888883590698,0.9588888883590698,0.8708333373069763,0.2988908886909485,0.8708333373069763,0.8708333373069763
82,0.960277795791626,0.11531708389520645,0.960277795791626,0.960277795791626,0.8824999928474426,0.2998524308204651,0.8824999928474426,0.8824999928474426
83,0.9666666388511658,0.11040101945400238,0.9666666388511658,0.9666666388511658,0.8708333373069763,0.2983102798461914,0.8708333373069763,0.8708333373069763
84,0.9666666388511658,0.10379569232463837,0.9666666388511658,0.9666666388511658,0.8766666650772095,0.29758167266845703,0.8766666650772095,0.8766666650772095
85,0.965833306312561,0.10236217826604843,0.965833306312561,0.965833306312561,0.8841666579246521,0.30153965950012207,0.8841666579246521,0.8841666579246521
86,0.9661111235618591,0.10309213399887085,0.9661111235618591,0.9661111235618591,0.8733333349227905,0.2984848618507385,0.8733333349227905,0.8733333349227905
87,0.9666666388511658,0.1044660359621048,0.9666666388511658,0.9666666388511658,0.8766666650772095,0.29822099208831787,0.8766666650772095,0.8766666650772095
88,0.9686111211776733,0.09999895095825195,0.9686111211776733,0.9686111211776733,0.8725000023841858,0.2998121380805969,0.8725000023841858,0.8725000023841858
89,0.9688888788223267,0.09561952948570251,0.9688888788223267,0.9688888788223267,0.8741666674613953,0.29984205961227417,0.8741666674613953,0.8741666674613953
90,0.9674999713897705,0.09687067568302155,0.9674999713897705,0.9674999713897705,0.8791666626930237,0.2997918725013733,0.8791666626930237,0.8791666626930237
91,0.9711111187934875,0.0903087854385376,0.9711111187934875,0.9711111187934875,0.8816666603088379,0.3015010952949524,0.8816666603088379,0.8816666603088379
92,0.9705555438995361,0.08538683503866196,0.9705555438995361,0.9705555438995361,0.8824999928474426,0.3041346073150635,0.8824999928474426,0.8824999928474426
93,0.9688888788223267,0.0878714770078659,0.9688888788223267,0.9688888788223267,0.8833333253860474,0.3022899329662323,0.8833333253860474,0.8833333253860474
94,0.9708333611488342,0.08543532341718674,0.9708333611488342,0.9708333611488342,0.8766666650772095,0.3049258589744568,0.8766666650772095,0.8766666650772095
95,0.971666693687439,0.08239845931529999,0.971666693687439,0.971666693687439,0.8808333277702332,0.3004005551338196,0.8808333277702332,0.8808333277702332
96,0.9777777791023254,0.07624511420726776,0.9777777791023254,0.9777777791023254,0.8799999952316284,0.3006659746170044,0.8799999952316284,0.8799999952316284
97,0.977222204208374,0.07652433961629868,0.977222204208374,0.977222204208374,0.8824999928474426,0.3005923628807068,0.8824999928474426,0.8824999928474426
98,0.9769444465637207,0.07454457879066467,0.9769444465637207,0.9769444465637207,0.8833333253860474,0.30817338824272156,0.8833333253860474,0.8833333253860474
99,0.9788888692855835,0.07244125008583069,0.9788888692855835,0.9788888692855835,0.8816666603088379,0.30684587359428406,0.8816666603088379,0.8816666603088379
100,0.9780555367469788,0.06863440573215485,0.9780555367469788,0.9780555367469788,0.8791666626930237,0.3030259311199188,0.8791666626930237,0.8791666626930237
101,0.9791666865348816,0.06755445152521133,0.9791666865348816,0.9791666865348816,0.8808333277702332,0.303356796503067,0.8808333277702332,0.8808333277702332
102,0.9791666865348816,0.06677135825157166,0.9791666865348816,0.9791666865348816,0.8791666626930237,0.3070164620876312,0.8791666626930237,0.8791666626930237
103,0.980555534362793,0.06617111712694168,0.980555534362793,0.980555534362793,0.8808333277702332,0.3079167306423187,0.8808333277702332,0.8808333277702332
104,0.9811111092567444,0.06420799344778061,0.9811111092567444,0.9811111092567444,0.8833333253860474,0.30638861656188965,0.8833333253860474,0.8833333253860474
105,0.9819444417953491,0.059071727097034454,0.9819444417953491,0.9819444417953491,0.8824999928474426,0.3095925748348236,0.8824999928474426,0.8824999928474426
106,0.9836111068725586,0.055916476994752884,0.9836111068725586,0.9836111068725586,0.8808333277702332,0.30941349267959595,0.8808333277702332,0.8808333277702332
107,0.9838888645172119,0.060178887099027634,0.9838888645172119,0.9838888645172119,0.8824999928474426,0.31454718112945557,0.8824999928474426,0.8824999928474426
108,0.9819444417953491,0.05583964288234711,0.9819444417953491,0.9819444417953491,0.8808333277702332,0.31135109066963196,0.8808333277702332,0.8808333277702332
109,0.9844444394111633,0.05391167849302292,0.9844444394111633,0.9844444394111633,0.8841666579246521,0.3105722665786743,0.8841666579246521,0.8841666579246521
110,0.9836111068725586,0.05530453473329544,0.9836111068725586,0.9836111068725586,0.8833333253860474,0.3105934262275696,0.8833333253860474,0.8833333253860474
111,0.9844444394111633,0.05419004708528519,0.9844444394111633,0.9844444394111633,0.887499988079071,0.3137241303920746,0.887499988079071,0.887499988079071
112,0.9830555319786072,0.05325987562537193,0.9830555319786072,0.9830555319786072,0.8849999904632568,0.3138676583766937,0.8849999904632568,0.8849999904632568
113,0.9855555295944214,0.04868747293949127,0.9855555295944214,0.9855555295944214,0.8808333277702332,0.31588056683540344,0.8808333277702332,0.8808333277702332
114,0.9830555319786072,0.048082076013088226,0.9830555319786072,0.9830555319786072,0.8833333253860474,0.3229924440383911,0.8833333253860474,0.8833333253860474
115,0.9838888645172119,0.0494820661842823,0.9838888645172119,0.9838888645172119,0.8833333253860474,0.319541871547699,0.8833333253860474,0.8833333253860474
116,0.9863888621330261,0.04596560075879097,0.9863888621330261,0.9863888621330261,0.887499988079071,0.3175465762615204,0.887499988079071,0.887499988079071
117,0.9880555272102356,0.04188048094511032,0.9880555272102356,0.9880555272102356,0.887499988079071,0.3182810842990875,0.887499988079071,0.887499988079071
118,0.9858333468437195,0.046540532261133194,0.9858333468437195,0.9858333468437195,0.8849999904632568,0.3196846544742584,0.8849999904632568,0.8849999904632568
119,0.9888888597488403,0.03995402902364731,0.9888888597488403,0.9888888597488403,0.8841666579246521,0.3250817358493805,0.8841666579246521,0.8841666579246521
120,0.987500011920929,0.04251166805624962,0.987500011920929,0.987500011920929,0.8866666555404663,0.3278144896030426,0.8866666555404663,0.8866666555404663
121,0.9858333468437195,0.04184176027774811,0.9858333468437195,0.9858333468437195,0.8833333253860474,0.3259749710559845,0.8833333253860474,0.8833333253860474
122,0.9880555272102356,0.03868282213807106,0.9880555272102356,0.9880555272102356,0.8824999928474426,0.32615581154823303,0.8824999928474426,0.8824999928474426
123,0.9894444346427917,0.0372757650911808,0.9894444346427917,0.9894444346427917,0.8841666579246521,0.34199827909469604,0.8841666579246521,0.8841666579246521
124,0.9883333444595337,0.03744348883628845,0.9883333444595337,0.9883333444595337,0.8849999904632568,0.33298131823539734,0.8849999904632568,0.8849999904632568
0,0.5152778029441833,0.6860477924346924,0.5152778029441833,0.5152778029441833,0.5016666650772095,0.6866780519485474,0.5016666650772095,0.5016666650772095
1,0.523888885974884,0.679653525352478,0.523888885974884,0.523888885974884,0.5316666960716248,0.6809090375900269,0.5316666960716248,0.5316666960716248
2,0.5452777743339539,0.6712867617607117,0.5452777743339539,0.5452777743339539,0.6241666674613953,0.6735883355140686,0.6241666674613953,0.6241666674613953
