epoch,accuracy,loss,precision_16,recall_16,val_accuracy,val_loss,val_precision_16,val_recall_16
0,0.508055567741394,0.24681223928928375,0.6043165326118469,0.046666666865348816,0.503333330154419,0.24645844101905823,1.0,0.006666666828095913
1,0.5130555629730225,0.24213841557502747,0.8219178318977356,0.03333333507180214,0.5233333110809326,0.24277262389659882,0.9666666388511658,0.04833333194255829
2,0.5308333039283752,0.23728999495506287,0.8284023404121399,0.07777778059244156,0.6183333396911621,0.23805849254131317,0.8776595592498779,0.2750000059604645
3,0.5930555462837219,0.23122663795948029,0.849686861038208,0.22611111402511597,0.7083333134651184,0.23167261481285095,0.8571428656578064,0.5
4,0.6877777576446533,0.22268536686897278,0.8275193572044373,0.4744444489479065,0.7408333420753479,0.2222941517829895,0.7942973375320435,0.6499999761581421
5,0.7469444274902344,0.21137487888336182,0.7993265986442566,0.6594444513320923,0.7583333253860474,0.20912684500217438,0.7797833681106567,0.7200000286102295
6,0.7669444680213928,0.19498533010482788,0.791388750076294,0.7250000238418579,0.7674999833106995,0.1935099959373474,0.7734242081642151,0.7566666603088379
7,0.7716666460037231,0.17994281649589539,0.7750281095504761,0.7655555605888367,0.778333306312561,0.17835304141044617,0.7982142567634583,0.7450000047683716
8,0.7891666889190674,0.16542759537696838,0.7925801277160645,0.7833333611488342,0.7791666388511658,0.167983278632164,0.7750410437583923,0.7866666913032532
9,0.7875000238418579,0.15765662491321564,0.7895914912223816,0.7838888764381409,0.7900000214576721,0.15929639339447021,0.7989690899848938,0.7749999761581421
10,0.7955555319786072,0.15094895660877228,0.7995495200157166,0.7888888716697693,0.7916666865348816,0.15420541167259216,0.7946127653121948,0.7866666913032532
11,0.8019444346427917,0.14539457857608795,0.8065425753593445,0.7944444417953491,0.79666668176651,0.1495378464460373,0.8047945499420166,0.7833333611488342
12,0.8019444346427917,0.14298108220100403,0.8093340992927551,0.7900000214576721,0.8025000095367432,0.1464068442583084,0.8145580291748047,0.7833333611488342
13,0.8094444274902344,0.13856633007526398,0.8157596588134766,0.7994444370269775,0.8199999928474426,0.14339898526668549,0.8503649830818176,0.7766666412353516
14,0.8161110877990723,0.1350896656513214,0.827387809753418,0.7988888621330261,0.8141666650772095,0.1412680298089981,0.8348134756088257,0.7833333611488342
15,0.8155555725097656,0.1337914913892746,0.8256880640983582,0.800000011920929,0.8174999952316284,0.13944962620735168,0.8395721912384033,0.7850000262260437
16,0.815833330154419,0.1322360336780548,0.8280438780784607,0.7972221970558167,0.8208333253860474,0.13768191635608673,0.8443649411201477,0.7866666913032532
17,0.8255555629730225,0.1292828917503357,0.8391203880310059,0.8055555820465088,0.8241666555404663,0.1362052857875824,0.845470666885376,0.7933333516120911
