epoch,accuracy,loss,precision_2,recall_2,val_accuracy,val_loss,val_precision_2,val_recall_2
0,0.5244444608688354,0.684485673904419,0.5244444608688354,0.5244444608688354,0.5616666674613953,0.6801117062568665,0.5616666674613953,0.5616666674613953
1,0.5805555582046509,0.6667578220367432,0.5805555582046509,0.5805555582046509,0.7041666507720947,0.6634222269058228,0.7041666507720947,0.7041666507720947
2,0.6738888621330261,0.6434094309806824,0.6738888621330261,0.6738888621330261,0.7366666793823242,0.6358491778373718,0.7366666793823242,0.7366666793823242
3,0.7522222399711609,0.6021373271942139,0.7522222399711609,0.7522222399711609,0.7608333230018616,0.5935816764831543,0.7608333230018616,0.7608333230018616
4,0.7663888931274414,0.5534749627113342,0.7663888931274414,0.7663888931274414,0.7691666483879089,0.5420129299163818,0.7691666483879089,0.7691666483879089
5,0.7788888812065125,0.5069085359573364,0.7788888812065125,0.7788888812065125,0.7850000262260437,0.49819859862327576,0.7850000262260437,0.7850000262260437
6,0.7947221994400024,0.47415319085121155,0.7947221994400024,0.7947221994400024,0.7866666913032532,0.4731139540672302,0.7866666913032532,0.7866666913032532
7,0.7952777743339539,0.45017656683921814,0.7952777743339539,0.7952777743339539,0.8025000095367432,0.45540308952331543,0.8025000095367432,0.8025000095367432
8,0.8019444346427917,0.4380732476711273,0.8019444346427917,0.8019444346427917,0.8058333396911621,0.44457098841667175,0.8058333396911621,0.8058333396911621
9,0.8088889122009277,0.42771467566490173,0.8088889122009277,0.8088889122009277,0.8100000023841858,0.43522220849990845,0.8100000023841858,0.8100000023841858
10,0.8213889002799988,0.4162293076515198,0.8213889002799988,0.8213889002799988,0.8075000047683716,0.42854106426239014,0.8075000047683716,0.8075000047683716
11,0.8213889002799988,0.4086534380912781,0.8213889002799988,0.8213889002799988,0.8141666650772095,0.4212320148944855,0.8141666650772095,0.8141666650772095
12,0.8263888955116272,0.4000532627105713,0.8263888955116272,0.8263888955116272,0.8224999904632568,0.4154593348503113,0.8224999904632568,0.8224999904632568
13,0.8311111330986023,0.3925051689147949,0.8311111330986023,0.8311111330986023,0.8224999904632568,0.40911412239074707,0.8224999904632568,0.8224999904632568
14,0.8322222232818604,0.3830704092979431,0.8322222232818604,0.8322222232818604,0.8291666507720947,0.4042634963989258,0.8291666507720947,0.8291666507720947
15,0.8411111235618591,0.37393710017204285,0.8411111235618591,0.8411111235618591,0.8299999833106995,0.39912718534469604,0.8299999833106995,0.8299999833106995
16,0.8461111187934875,0.368945449590683,0.8461111187934875,0.8461111187934875,0.8316666483879089,0.39393267035484314,0.8316666483879089,0.8316666483879089
17,0.8519444465637207,0.3588657081127167,0.8519444465637207,0.8519444465637207,0.8324999809265137,0.3888290822505951,0.8324999809265137,0.8324999809265137
18,0.8519444465637207,0.35580095648765564,0.8519444465637207,0.8519444465637207,0.8358333110809326,0.3850317597389221,0.8358333110809326,0.8358333110809326
19,0.8550000190734863,0.34875619411468506,0.8550000190734863,0.8550000190734863,0.8324999809265137,0.3810485899448395,0.8324999809265137,0.8324999809265137
20,0.866944432258606,0.3363993763923645,0.866944432258606,0.866944432258606,0.8424999713897705,0.37529778480529785,0.8424999713897705,0.8424999713897705
21,0.867222249507904,0.3318611681461334,0.867222249507904,0.867222249507904,0.8500000238418579,0.3712061643600464,0.8500000238418579,0.8500000238418579
22,0.875,0.32028377056121826,0.875,0.875,0.8475000262260437,0.3662923574447632,0.8475000262260437,0.8475000262260437
23,0.871666669845581,0.31470879912376404,0.871666669845581,0.871666669845581,0.8424999713897705,0.367747962474823,0.8424999713897705,0.8424999713897705
24,0.8833333253860474,0.304545521736145,0.8833333253860474,0.8833333253860474,0.8516666889190674,0.358743816614151,0.8516666889190674,0.8516666889190674
25,0.883055567741394,0.2980839014053345,0.883055567741394,0.883055567741394,0.8508333563804626,0.3558536767959595,0.8508333563804626,0.8508333563804626
26,0.8813889026641846,0.2984904646873474,0.8813889026641846,0.8813889026641846,0.8575000166893005,0.35038965940475464,0.8575000166893005,0.8575000166893005
27,0.8913888931274414,0.28526967763900757,0.8913888931274414,0.8913888931274414,0.85916668176651,0.3466755747795105,0.85916668176651,0.85916668176651
