epoch,accuracy,loss,precision_22,recall_22,val_accuracy,val_loss,val_precision_22,val_recall_22
0,0.5122222304344177,0.24787437915802002,0.6235954761505127,0.061666667461395264,0.5066666603088379,0.24755391478538513,1.0,0.013333333656191826
1,0.5122222304344177,0.24497763812541962,0.6692307591438293,0.04833333194255829,0.5216666460037231,0.2455466389656067,0.824999988079071,0.054999999701976776
2,0.527222216129303,0.24207018315792084,0.7784090638160706,0.07611110806465149,0.5841666460037231,0.24312648177146912,0.8389261960983276,0.2083333283662796
3,0.5469444394111633,0.23930151760578156,0.7717041969299316,0.13333334028720856,0.6366666555404663,0.2402036488056183,0.8129770755767822,0.35499998927116394
4,0.6005555391311646,0.23563744127750397,0.7957516312599182,0.2705555558204651,0.6974999904632568,0.23655372858047485,0.7869249582290649,0.5416666865348816
5,0.6580555438995361,0.23076176643371582,0.7764820456504822,0.44388890266418457,0.7141666412353516,0.23166227340698242,0.7649484276771545,0.6183333396911621
6,0.6916666626930237,0.2241017371416092,0.7791262269020081,0.5350000262260437,0.7358333468437195,0.22530527412891388,0.7478108406066895,0.7116666436195374
7,0.7350000143051147,0.21643027663230896,0.7775590419769287,0.6583333611488342,0.7441666722297668,0.21709521114826202,0.7530224323272705,0.7266666889190674
8,0.7452777624130249,0.20769621431827545,0.7697006464004517,0.699999988079071,0.7558333277702332,0.20844601094722748,0.7308270931243896,0.8100000023841858
9,0.7591666579246521,0.19590145349502563,0.7570247650146484,0.7633333206176758,0.7541666626930237,0.19839733839035034,0.7293233275413513,0.8083333373069763
10,0.7699999809265137,0.18605950474739075,0.7685083150863647,0.772777795791626,0.7558333277702332,0.1888893097639084,0.730134904384613,0.8116666674613953
11,0.7697222232818604,0.17795006930828094,0.7634291648864746,0.7816666960716248,0.7633333206176758,0.18000659346580505,0.7461059093475342,0.7983333468437195
12,0.7816666960716248,0.16995178163051605,0.7804203629493713,0.7838888764381409,0.7641666531562805,0.17354443669319153,0.7434715628623962,0.8066666722297668
13,0.7880555391311646,0.16291365027427673,0.7825613021850586,0.7977777719497681,0.7808333039283752,0.16624635457992554,0.7831932902336121,0.7766666412353516
14,0.7950000166893005,0.1581808179616928,0.7976457476615906,0.7905555367469788,0.7816666960716248,0.16249577701091766,0.772580623626709,0.7983333468437195
15,0.7955555319786072,0.15322065353393555,0.7985409498214722,0.7905555367469788,0.7883333563804626,0.158861443400383,0.7763578295707703,0.8100000023841858
16,0.7997221946716309,0.1495269387960434,0.8060124516487122,0.7894444465637207,0.7908333539962769,0.15493251383304596,0.7865353226661682,0.7983333468437195
17,0.7986111044883728,0.14754915237426758,0.8014582395553589,0.7938888669013977,0.7941666841506958,0.1524767279624939,0.7869918942451477,0.8066666722297668
18,0.8013888597488403,0.14428211748600006,0.8077141046524048,0.7911111116409302,0.7933333516120911,0.14858922362327576,0.815412163734436,0.7583333253860474
19,0.8133333325386047,0.14186038076877594,0.8260115385055542,0.7938888669013977,0.8008333444595337,0.14752762019634247,0.8023450374603271,0.7983333468437195
20,0.8133333325386047,0.1390461027622223,0.8193657994270325,0.8038889169692993,0.8008333444595337,0.14541298151016235,0.8033613562583923,0.79666668176651
21,0.8152777552604675,0.1365581899881363,0.8274668455123901,0.79666668176651,0.800000011920929,0.1434340924024582,0.8082191944122314,0.7866666913032532
22,0.8219444155693054,0.13415436446666718,0.8313322067260742,0.8077777624130249,0.8025000095367432,0.14122843742370605,0.817863404750824,0.778333306312561
