epoch,accuracy,loss,precision_9,recall_9,val_accuracy,val_loss,val_precision_9,val_recall_9
0,0.49944445490837097,0.6900618076324463,0.49944445490837097,0.49944445490837097,0.5024999976158142,0.6885356903076172,0.5024999976158142,0.5024999976158142
1,0.5108333230018616,0.683245837688446,0.5108333230018616,0.5108333230018616,0.512499988079071,0.6829964518547058,0.512499988079071,0.512499988079071
2,0.5186111330986023,0.676207959651947,0.5186111330986023,0.5186111330986023,0.5625,0.676880419254303,0.5625,0.5625
3,0.5477777719497681,0.6674190163612366,0.5477777719497681,0.5477777719497681,0.625,0.6694287657737732,0.625,0.625
4,0.5922222137451172,0.6578303575515747,0.5922222137451172,0.5922222137451172,0.6983333230018616,0.6603718996047974,0.6983333230018616,0.6983333230018616
5,0.6675000190734863,0.6453317403793335,0.6675000190734863,0.6675000190734863,0.7325000166893005,0.6485004425048828,0.7325000166893005,0.7325000166893005
6,0.7019444704055786,0.6313695907592773,0.7019444704055786,0.7019444704055786,0.7566666603088379,0.6333577036857605,0.7566666603088379,0.7566666603088379
7,0.7400000095367432,0.6138901710510254,0.7400000095367432,0.7400000095367432,0.7616666555404663,0.613854169845581,0.7616666555404663,0.7616666555404663
8,0.7630555629730225,0.5910037159919739,0.7630555629730225,0.7630555629730225,0.7599999904632568,0.5925543904304504,0.7599999904632568,0.7599999904632568
9,0.7711111307144165,0.5645349025726318,0.7711111307144165,0.7711111307144165,0.7666666507720947,0.5675020813941956,0.7666666507720947,0.7666666507720947
10,0.7880555391311646,0.5363739728927612,0.7880555391311646,0.7880555391311646,0.7733333110809326,0.541279673576355,0.7733333110809326,0.7733333110809326
11,0.7802777886390686,0.5136100053787231,0.7802777886390686,0.7802777886390686,0.778333306312561,0.5184009075164795,0.778333306312561,0.778333306312561
12,0.7869444489479065,0.49363118410110474,0.7869444489479065,0.7869444489479065,0.7808333039283752,0.5011304616928101,0.7808333039283752,0.7808333039283752
13,0.7872222065925598,0.4747851490974426,0.7872222065925598,0.7872222065925598,0.7900000214576721,0.48474812507629395,0.7900000214576721,0.7900000214576721
14,0.7922222018241882,0.4645764231681824,0.7922222018241882,0.7922222018241882,0.7858333587646484,0.47421321272850037,0.7858333587646484,0.7858333587646484
15,0.8052777647972107,0.4529544711112976,0.8052777647972107,0.8052777647972107,0.7891666889190674,0.4658927917480469,0.7891666889190674,0.7891666889190674
16,0.7972221970558167,0.4467216730117798,0.7972221970558167,0.7972221970558167,0.8008333444595337,0.45643413066864014,0.8008333444595337,0.8008333444595337
17,0.8094444274902344,0.4352526068687439,0.8094444274902344,0.8094444274902344,0.7975000143051147,0.4518258273601532,0.7975000143051147,0.7975000143051147
18,0.8127777576446533,0.42777761816978455,0.8127777576446533,0.8127777576446533,0.8149999976158142,0.4442119896411896,0.8149999976158142,0.8149999976158142
19,0.8130555748939514,0.4255119562149048,0.8130555748939514,0.8130555748939514,0.8058333396911621,0.4407269358634949,0.8058333396911621,0.8058333396911621
20,0.8125,0.4236030876636505,0.8125,0.8125,0.8141666650772095,0.43632450699806213,0.8141666650772095,0.8141666650772095
21,0.8199999928474426,0.4145485460758209,0.8199999928474426,0.8199999928474426,0.8183333277702332,0.4317440390586853,0.8183333277702332,0.8183333277702332
22,0.8244444727897644,0.40986353158950806,0.8244444727897644,0.8244444727897644,0.8224999904632568,0.4279167056083679,0.8224999904632568,0.8224999904632568
23,0.8263888955116272,0.40225115418434143,0.8263888955116272,0.8263888955116272,0.8116666674613953,0.4274781346321106,0.8116666674613953,0.8116666674613953
24,0.8227777481079102,0.4007599353790283,0.8227777481079102,0.8227777481079102,0.824999988079071,0.42168280482292175,0.824999988079071,0.824999988079071
25,0.8355555534362793,0.3905751407146454,0.8355555534362793,0.8355555534362793,0.8258333206176758,0.41832318902015686,0.8258333206176758,0.8258333206176758
26,0.8341666460037231,0.388275146484375,0.8341666460037231,0.8341666460037231,0.8291666507720947,0.4146498441696167,0.8291666507720947,0.8291666507720947
27,0.8372222185134888,0.3877634108066559,0.8372222185134888,0.8372222185134888,0.8316666483879089,0.4113623797893524,0.8316666483879089,0.8316666483879089
28,0.8377777934074402,0.3857422471046448,0.8377777934074402,0.8377777934074402,0.82833331823349,0.40988272428512573,0.82833331823349,0.82833331823349
29,0.840833306312561,0.3781447112560272,0.840833306312561,0.840833306312561,0.82833331823349,0.40755200386047363,0.82833331823349,0.82833331823349
30,0.8475000262260437,0.36999642848968506,0.8475000262260437,0.8475000262260437,0.8349999785423279,0.40321841835975647,0.8349999785423279,0.8349999785423279
