epoch,accuracy,loss,precision_40,recall_40,val_accuracy,val_loss,val_precision_40,val_recall_40
0,0.5024999976158142,0.689102292060852,0.5024999976158142,0.5024999976158142,0.5016666650772095,0.6872232556343079,0.5016666650772095,0.5016666650772095
1,0.5152778029441833,0.6806647181510925,0.5152778029441833,0.5152778029441833,0.5149999856948853,0.6807905435562134,0.5149999856948853,0.5149999856948853
2,0.5425000190734863,0.6718817949295044,0.5425000190734863,0.5425000190734863,0.6133333444595337,0.6732446551322937,0.6133333444595337,0.6133333444595337
3,0.5983333587646484,0.660049319267273,0.5983333587646484,0.5983333587646484,0.6899999976158142,0.6626279950141907,0.6899999976158142,0.6899999976158142
4,0.6711111068725586,0.6468994617462158,0.6711111068725586,0.6711111068725586,0.7225000262260437,0.6478196978569031,0.7225000262260437,0.7225000262260437
5,0.7197222113609314,0.6262748837471008,0.7197222113609314,0.7197222113609314,0.737500011920929,0.6265164613723755,0.737500011920929,0.737500011920929
6,0.7302777767181396,0.5985239148139954,0.7302777767181396,0.7302777767181396,0.7433333396911621,0.5983687043190002,0.7433333396911621,0.7433333396911621
7,0.7469444274902344,0.5661364793777466,0.7469444274902344,0.7469444274902344,0.7541666626930237,0.5687251091003418,0.7541666626930237,0.7541666626930237
8,0.7638888955116272,0.5348007082939148,0.7638888955116272,0.7638888955116272,0.7591666579246521,0.5378252267837524,0.7591666579246521,0.7591666579246521
9,0.7661111354827881,0.5091965794563293,0.7661111354827881,0.7661111354827881,0.7758333086967468,0.5124309659004211,0.7758333086967468,0.7758333086967468
10,0.7861111164093018,0.4872439205646515,0.7861111164093018,0.7861111164093018,0.7733333110809326,0.4948759377002716,0.7733333110809326,0.7733333110809326
11,0.7861111164093018,0.4736984670162201,0.7861111164093018,0.7861111164093018,0.7866666913032532,0.47913995385169983,0.7866666913032532,0.7866666913032532
12,0.7988888621330261,0.45679065585136414,0.7988888621330261,0.7988888621330261,0.7941666841506958,0.4665905237197876,0.7941666841506958,0.7941666841506958
13,0.8022222518920898,0.4506159722805023,0.8022222518920898,0.8022222518920898,0.7925000190734863,0.45772042870521545,0.7925000190734863,0.7925000190734863
14,0.8086110949516296,0.43956273794174194,0.8086110949516296,0.8086110949516296,0.79666668176651,0.4498681128025055,0.79666668176651,0.79666668176651
15,0.8119444251060486,0.4279194176197052,0.8119444251060486,0.8119444251060486,0.8033333420753479,0.44569188356399536,0.8033333420753479,0.8033333420753479
16,0.8119444251060486,0.422704815864563,0.8119444251060486,0.8119444251060486,0.8083333373069763,0.4365140199661255,0.8083333373069763,0.8083333373069763
17,0.8199999928474426,0.4136276841163635,0.8199999928474426,0.8199999928474426,0.8075000047683716,0.4348895847797394,0.8075000047683716,0.8075000047683716
18,0.8233333230018616,0.4043658673763275,0.8233333230018616,0.8233333230018616,0.8174999952316284,0.4246712625026703,0.8174999952316284,0.8174999952316284
19,0.8308333158493042,0.3961475193500519,0.8308333158493042,0.8308333158493042,0.8191666603088379,0.41961508989334106,0.8191666603088379,0.8191666603088379
20,0.8288888931274414,0.39320021867752075,0.8288888931274414,0.8288888931274414,0.8133333325386047,0.4182835519313812,0.8133333325386047,0.8133333325386047
21,0.8372222185134888,0.38689205050468445,0.8372222185134888,0.8372222185134888,0.8174999952316284,0.41182050108909607,0.8174999952316284,0.8174999952316284
22,0.8294444680213928,0.38782480359077454,0.8294444680213928,0.8294444680213928,0.8308333158493042,0.4062778651714325,0.8308333158493042,0.8308333158493042
23,0.8422222137451172,0.37849313020706177,0.8422222137451172,0.8422222137451172,0.8333333134651184,0.4026986360549927,0.8333333134651184,0.8333333134651184
24,0.8416666388511658,0.3706555962562561,0.8416666388511658,0.8416666388511658,0.8349999785423279,0.3988702595233917,0.8349999785423279,0.8349999785423279
25,0.847777783870697,0.36261314153671265,0.847777783870697,0.847777783870697,0.8366666436195374,0.39466214179992676,0.8366666436195374,0.8366666436195374
26,0.8500000238418579,0.35373902320861816,0.8500000238418579,0.8500000238418579,0.8383333086967468,0.390780508518219,0.8383333086967468,0.8383333086967468
27,0.855555534362793,0.34840917587280273,0.855555534362793,0.855555534362793,0.8383333086967468,0.38686081767082214,0.8383333086967468,0.8383333086967468
28,0.8580555319786072,0.34247544407844543,0.8580555319786072,0.8580555319786072,0.8366666436195374,0.3846382200717926,0.8366666436195374,0.8366666436195374
29,0.8691666722297668,0.3365795314311981,0.8691666722297668,0.8691666722297668,0.8399999737739563,0.3802192807197571,0.8399999737739563,0.8399999737739563
30,0.8666666746139526,0.3308976888656616,0.8666666746139526,0.8666666746139526,0.840833306312561,0.37820032238960266,0.840833306312561,0.840833306312561
31,0.8694444298744202,0.3247208893299103,0.8694444298744202,0.8694444298744202,0.8399999737739563,0.373893141746521,0.8399999737739563,0.8399999737739563
